,ID,Time,Snip,Head.l
847,7,2020-03-03T13:16:33+0000,Low-paid health workers in Britain who could be at risk of contracting the coronavirus say they will show up to work even if they fall ill.,"As Coronavirus Hits U.K., Health Workers Fear Getting Sick, and Going Broke"
848,8,2020-03-09T09:00:25+0000,"He once blamed vaccines for autism. Now he’s demanding the quick development of one for the coronavirus, but shows limited understanding of the science.",President Trump on Vaccines: From Skeptic to Cheerleader
849,9,2020-03-03T10:00:22+0000,"As coronavirus spreads, churches, synagogues and mosques are taking precautions and adjusting their worship traditions.","Worship in the Age of Coronavirus: Prayer, Elbow Bumps, Hand Sanitizer"
850,10,2020-03-09T00:23:53+0000,"The warning was another indication of the Trump administration’s increasingly cautious approach to the coronavirus, and another instance of an apparent gap between the president and health officials.","State Dept. Tells Americans to Avoid Cruise Ships, Despite Trump’s Misgivings"
851,1,2020-03-09T00:23:53+0000,"The warning was another indication of the Trump administration’s increasingly cautious approach to the coronavirus, and another instance of an apparent gap between the president and health officials.","State Dept. Tells Americans to Avoid Cruise Ships, Despite Trump’s Misgivings"
852,2,2020-03-09T04:25:54+0000,Oil prices crashed and bond yields tumbled. The S&P 500 had its worst day in more than a decade.,Wall Street Plunges in Worst Drop Since 2008
853,3,2020-03-09T13:37:28+0000,Your tickets for concerts and soccer games are useless. Your children can’t go to school. Even Mass is canceled.,This Is Life Under Lockdown in Italy
854,4,2020-03-02T21:33:01+0000,"The virtual shutdown of one of the world’s biggest economies is hurting business around the globe, from multinational firms to truck drivers and tour guides.",China Stopped Its Economy to Tackle Coronavirus. Now the World Suffers.
855,5,2020-03-08T18:21:36+0000,"Where politicians fumble and other government health officials step back, he steps up to explain.",Not His First Epidemic: Dr. Anthony Fauci Sticks to the Facts
856,6,2020-03-02T23:27:23+0000,Mark T. Esper directed overseas officers not to run afoul of the White House’s messaging and asked them to clear decisions on protecting their troops.,Defense Secretary Warns Commanders Not to Surprise Trump on Coronavirus
857,7,2020-03-02T19:10:20+0000,"Four residents of a nursing care facility in suburban Seattle have died, and the surrounding community is taking extraordinary steps to contain the virus.",‘When Is It Going to End?’: Where Coronavirus Has Turned Deadly in the U.S.
858,8,2020-03-02T22:40:08+0000,"Federal health officials botched an initial diagnostic test and restricted widespread screening. Missteps may have raised the risks to Americans, critics say.","As Coronavirus Numbers Rise, C.D.C. Testing Comes Under Fire"
859,9,2020-03-03T01:03:55+0000,"Rhode Island’s first coronavirus case is an administrator at a Catholic school, who came down with symptoms after a trip to Italy.","A School Administrator Contracted Coronavirus on a Class Trip. A Week Later, Parents Found Out."
860,10,2020-02-28T02:33:59+0000,"As of Tuesday morning, the state has more than 16,280 known cases, including 386 deaths. California will loan 500 state-owned ventilators to the national stockpile.",Coronavirus Cases in California
861,1,2020-02-28T02:33:59+0000,"As of Tuesday morning, the state has more than 16,280 known cases, including 386 deaths. California will loan 500 state-owned ventilators to the national stockpile.",Coronavirus Cases in California
862,2,2020-03-08T14:55:01+0000,An alert about a coronavirus infection sat in an unmonitored inbox. A cruise doctor saw “no point” in disinfecting the ship. And Japan disregarded medical guidelines to contain an outbreak.,Failures on the Diamond Princess Shadow Another Cruise Ship Outbreak
863,3,2020-02-28T14:45:16+0000,The president seeks to reassure the public while blaming the media and Democrats for trying to score points by exaggerating the threat of the outbreak.,Trump Criticizes Media for Coverage of Coronavirus
864,4,2020-03-08T12:34:12+0000,Russia on Friday rejected an agreement with OPEC on cuts in oil supplies to bolster prices.,Oil Prices Dive as Saudi Arabia Takes Aim at Russian Production
865,5,2020-03-02T17:34:04+0000,"The president said he was considering further travel restrictions to block infected people from entering the United States, but called his campaign rallies “safe” even as other groups canceled large events.",Trump Presses Drug Industry to Help Contain Coronavirus
866,6,2020-03-02T01:08:14+0000,A woman in her 30s who had traveled in Iran contracted the virus and is now isolated at home.,Coronavirus in N.Y.: Manhattan Woman Is First Confirmed Case in State
867,7,2020-03-07T19:42:49+0000,"As anxiety about coronavirus gave way to fear, investors dumped shares, watched the news and fielded client calls. “I have no energy left to speak.”",Wall Street Had 2 Terrible Weeks. Here’s How 7 Traders Dealt With It.
868,8,2020-03-02T12:45:56+0000,"Lee Man-hee, the founder of the Shincheonji church, which has been at the center of the outbreak in South Korea, is trying to defend his group while denying the accusations against it.",He Blames ‘Evil’ for South Korea’s Coronavirus Surge. Officials Blame Him.
869,9,2020-03-07T00:57:54+0000,The sudden surge of cases stoked growing fears among a nervous Egyptian public of a much larger number of infections than their government has either detected or declared.,"On Nile Cruiser, 12 Crew Test Positive for Virus, and Egypt Fears Broader Outbreak"
870,10,2020-03-07T10:33:15+0000,"Some European countries, including France and Germany, have imposed limits on the sale of protective masks and other items.",E.U. Seeks Solidarity as Nations Restrict Medical Exports
871,1,2020-03-07T01:28:24+0000,"Despite efforts by President Trump and others to reassure the public that tests are getting disseminated quickly, several states, doctors and patients complained that access was limited.","With Test Kits in Short Supply, Health Officials Sound Alarms"
872,2,2020-03-02T00:45:00+0000,"A new system uses software to dictate quarantines — and appears to send personal data to police, in a troubling precedent for automated social control.","In Coronavirus Fight, China Gives Citizens a Color Code, With Red Flags"
873,3,2020-03-07T00:23:50+0000,A global disease outbreak isn’t the kind of risk that many investors were trained to react to.,Spiraling Virus Fears Are Causing Financial Carnage
874,4,2020-03-06T14:00:05+0000,Telling employees to work from home. Bearing down on misinformation removal. Here is how the coronavirus is affecting the industry.,The Week in Tech: Welcome to the Age of Mandatory Videoconferencing
875,5,2020-03-16T17:07:17+0000,You’re staying home and you need a distraction. We’re here to help.,What to Watch During Your Coronavirus Self-Quarantine
876,6,2020-02-29T17:52:27+0000,The country is better positioned than most but still could face critical shortages of respirators and masks. Hospitals have triage plans in place. State and local governments have broad powers to quarantine.,How Prepared Is the U.S. for a Coronavirus Outbreak?
877,7,2020-03-06T14:37:50+0000,"With coronavirus-wary collectors staying away, attendance is down at Europe’s top fair for traditional art and antiques.",TEFAF Art Fair Carries On. But Business Isn’t Usual.
878,8,2020-03-06T20:13:02+0000,"Coronavirus has sapped the world’s demand for oil, and major producers cannot agree on what to do.",Oil Prices Nose-Dive as OPEC and Russia Fail to Reach a Deal
879,9,2020-03-06T09:24:10+0000,Stocks fell and investors rushed to the safety of government bonds.,"Stocks and Bond Yields Sink, Capping a Week of Wild Trading"
880,10,2020-02-28T14:00:06+0000,"Companies are telling investors that sales are slumping because of the outbreak, conferences are being canceled, and workers are being instructed not to travel.",The Week in Tech: Coronavirus Disrupts the Industry
881,1,2020-02-28T21:39:44+0000,"The agency cited confidential commercial information in not revealing the name of the drug, but critics say releasing details is vital in a public health crisis.","First Drug Shortage Caused by Coronavirus, F.D.A. Says. But It Won’t Disclose What Drug or Where It’s Made."
882,2,2020-03-05T10:00:36+0000,"As the coronavirus spreads around the world, companies are seeking alternatives to making goods in China, while right-wing political parties fulminate against open borders.",A Global Outbreak Is Fueling the Backlash to Globalization
883,3,2020-02-25T22:32:47+0000,The spread of the deadly epidemic to Europe’s fourth-largest economy has heightened fears of disruption in the global supply chain.,‘Not Just an Italian Problem’: Coronavirus Threatens Europe’s Economy
884,4,2020-02-27T00:55:39+0000,A case in California may be the first infection without a known link to travel abroad.,C.D.C. Confirms First Possible Community Transmission of Coronavirus in U.S.
885,5,2020-02-28T10:00:50+0000,The propaganda push suggests the Chinese government might be worried about the lasting damage of the outbreak.,"China Spins Coronavirus Crisis, Hailing Itself as a Global Leader"
886,6,2020-02-26T18:17:59+0000,"We want to hear from parents, teachers and administrators about how their schools are preparing for the virus.",Tell Us: How Is Your School Preparing for the Coronavirus Outbreak?
887,7,2020-03-04T05:09:54+0000,"A cruise liner bound for San Francisco from Hawaii is believed to be linked to two coronavirus cases, one of them fatal. More cases were found in a number of states, including Texas and New Jersey.",Cruise Ship Held Off California Becomes New Focus of Concern
888,8,2020-03-04T09:10:24+0000,"Health care stocks led the gains, as investors reacted to the latest Democratic primary results.",Stocks Surge as Biden Leads Super Tuesday Results
